date,rea,cpi,crude_prod_millions_barrels_day,crude_prod_millions_barrels_day_nsa,price_per_barrel,price_per_barrel_nsa,wip,dprod,dwip,rpoil
2018-01-01,-21.805176,248.859,81978.7953555234,82129.308539925,59.71,59.71,132.47125094422424,1.081778886950957,0.3838102240136365,-142.73869604569555
2018-02-01,-31.834958,249.529,82137.1669883252,82364.969767975,58.03,58.03,132.93298644421094,0.19299972982498304,0.3479492041103427,-145.86150226995167
2018-03-01,-29.104876,249.577,82192.9566919198,82280.006843415,56.82,56.82,132.44750488403352,0.06789954816373012,-0.3658762551264516,-147.98791083874977
2018-04-01,-31.386525,250.227,82273.2107182337,82011.680963247,61.24,61.24,133.15785976208238,0.09759336396975016,0.5348962530796975,-140.75679350901314
2018-05-01,-17.880143,250.792,82466.5127803586,81928.174865565,65.89,65.89,132.90321082650064,0.23467582284784072,-0.19142147535964327,-133.66372253976527
2018-06-01,-13.339587999999999,251.018,82634.4362692201,82093.988226971,66.82,66.82,132.70481133397854,0.2034192386329181,-0.14939272376466306,-132.3522212779319
2018-07-01,6.6700332,251.214,82913.3203915359,82809.019260027,66.62,66.62,133.07972091568664,0.33692318368920837,0.28211561236552996,-132.7300332759589
2018-08-01,10.23191,251.663,83436.763043234,83220.907928457,65.48,65.48,133.6523766233089,0.6293286645702167,0.4293870837135394,-134.63461384354204
2018-09-01,-6.5055566,252.182,83652.1909906571,83366.81860093,66.7,66.7,133.16391997654952,0.2578603331826912,-0.36613745011653265,-132.99460961351016
2018-10-01,-0.017453711,252.772,83958.7507432724,84234.400443685,67.79,67.79,134.0818849953575,0.3657996205760128,0.6869845004032982,-131.60732052018716
2018-11-01,-25.717503,252.594,83940.4769846055,84591.883698219,54.4,54.4,133.4959934226132,-0.02176753161577949,-0.4379229796898976,-153.54193028032665
2018-12-01,-14.287455,252.767,83570.7150252576,84125.572333528,42.8,42.8,133.62181048681666,-0.4414780355567416,0.09420343508859119,-177.5930013189445
2019-01-01,-36.820902,252.561,82297.5224156183,82450.415930931,49.71,49.71,133.57966572318955,-1.5352157056877758,-0.03154530773885611,-162.54466835904952
2019-02-01,-89.423848,253.319,82191.7445033902,82422.842257151,56.66,56.66,133.4970223977386,-0.12861377376207628,-0.061887339303279276,-149.7581069661879
2019-03-01,-81.836519,254.277,82045.1235553932,82135.831543653,61.14,61.14,134.26581925776793,-0.17854820136502525,0.5742387314575659,-142.52579075179895
2019-04-01,-69.224515,255.233,82312.6233612496,82051.968069615,65.42,65.42,134.16678645805433,0.32550950237393295,-0.07378597241762819,-136.13488313453627
2019-05-01,-39.796217,255.296,82156.3570147334,81614.91805528,65.03,65.03,134.2502039016506,-0.19002536913852452,0.06215511631362247,-136.75749544018808
2019-06-01,-27.090101,255.213,82123.1749810276,81576.741396231,58.16,58.16,133.44369069641382,-0.04039704003773181,-0.602565588372439,-147.8900657386822
2019-07-01,19.400189,255.802,81287.2075309983,81176.030991282,59.18,59.18,133.61174649789285,-1.0231598873700065,0.12585838013894346,-146.38200607504012
2019-08-01,25.294196,256.036,82476.8754622826,82260.689898297,55.41,55.41,133.63874022864732,1.4529301392180116,0.02020107141946781,-153.0557976713536
2019-09-01,38.213425,256.43,80881.9199402409,80592.619306832,57.31,57.31,133.47991381070344,-1.9527644059078142,-0.11891826666481364,-149.83805943185425
2019-10-01,16.997518,257.155,82201.4342712334,82474.950512025,54.44,54.44,133.66504288143847,1.6182437901047564,0.1385982371987282,-155.25798381529657
2019-11-01,-8.3325262,257.879,82653.1683885276,83307.487577193,55.27,55.27,133.94352795562395,0.5480408076612875,0.20812874105029522,-154.02602168171217
2019-12-01,-11.169136,258.63,82908.3738770098,83466.721242652,56.85,56.85,134.16257014661798,0.30829102836307243,0.16339966996676836,-151.49822486933982
2020-01-01,-78.998003,259.127,82807.2779092277,82963.181329799,53.87,53.87,127.6838547007105,-0.1220113842403947,-4.94949510847853,-157.07445523163977
2020-02-01,-120.7878,259.25,81913.9904124245,82149.946093307,47.39,47.39,128.04832444594655,-1.0846155605955587,0.28504038343752924,-169.93816111301396
2020-03-01,-93.645598,258.076,82177.4200902332,82273.233280936,28.5,28.5,127.7301545460852,0.3210770183653011,-0.24878564078001375,-220.33500279121262
2020-04-01,-82.713068,256.032,82848.4677517014,82589.121526458,16.74,16.74,116.90216783086838,0.8132679894742978,-8.858245837258405,-272.7501371606384
2020-05-01,-113.04652,255.802,72015.3724373699,71471.139415658,22.56,22.56,117.8491212688813,-14.013364715388121,0.8067760377155508,-242.82252810926067
2020-06-01,-28.194416,257.042,70758.1543353537,70206.996632675,36.14,36.14,123.34002264220358,-1.7611816796158308,4.553978013680116,-196.18392105033834
2020-07-01,6.8799947,258.352,71795.3914836233,71679.272944209,39.33,39.33,127.32996628535749,1.4552503024045649,3.1836923664856798,-188.23354096955472
2020-08-01,-0.75815657,259.316,72974.4044723947,72757.138815757,41.72,41.72,129.03269008537475,1.6288467470369383,1.328390696923254,-182.7066765097676
2020-09-01,-8.0294464,259.997,72897.7553191628,72606.627968292,38.73,38.73,131.14157687263463,-0.10509086914982646,1.6211695335489829,-190.405559896076
2020-10-01,6.5048891,260.319,72911.2058188569,73182.31014469,37.81,37.81,132.60595909093797,0.01844948297726745,1.1104537987535856,-192.93341841345705
2020-11-01,-25.921513,260.911,74323.8527082021,74978.94092818,39.15,39.15,134.03434119193415,1.9189590477717289,1.0714027573220264,-189.67789305648853
2020-12-01,-20.904805,262.045,75159.6979886563,75718.864523146,45.34,45.34,135.17108552436363,1.118322367582536,0.8445231602655312,-175.43265996585788
2021-01-01,7.76542,262.639,75935.2611640088,76092.52124025638,49.6,49.6,136.01712285215504,1.0265994194837091,0.6239504863731149,-166.67896319620604
2021-02-01,-2.4356239,263.573,73934.7544437231,74176.129003262,55.7100000000001,55.71,135.13927417067652,-2.669814291181183,-0.6474873969597894,-155.4170705428436
2021-03-01,26.915006,264.847,75947.2706214648,76048.843495438,59.8400000000001,59.84,136.2287502386902,2.6856284303582,0.802955266322325,-148.74779670938386
2021-04-01,46.827907,266.625,75811.2684279307,75552.978633605,60.88,60.88,137.63483274821252,-0.17923502795316182,1.0268578606747347,-147.69384632380843
2021-05-01,64.395199,268.404,76599.9153842279,76053.028491109,63.8100000000001,63.81,136.04607829557835,1.0349030502782242,-1.161039908646888,-143.65833902358764
2021-06-01,62.589132,270.71,77110.6196578564,76557.842857276,68.86,68.86,137.15502973626673,0.6645037735783177,0.8118250611911293,-136.8972679290957
2021-07-01,70.666147,271.965,77955.9940065161,77836.960865776,69.91,69.91,137.45475455758512,1.0903478239693953,0.21829152308452393,-135.8464681021988
2021-08-01,85.978821,272.752,77647.0639173424,77428.40088130216,65.7200000000001,65.72,136.9818545143022,-0.39707509505326755,-0.3446336936929306,-142.31596642395004
2021-09-01,99.921793,273.942,78120.5351052443,77829.19787399731,69.27,69.27,136.33857257093626,0.6079218644195805,-0.47071720033313724,-137.49044931143138
2021-10-01,110.84622,276.528,78893.8482570226,79163.78706616447,75.9400000000001,75.94,137.73505568871818,0.9850300182538518,1.0190657247598267,-129.23685268544796
2021-11-01,55.155691,278.824,79400.547959378,80055.431003117,76.6100000000001,76.61,139.43471523055334,0.640201352781844,1.2264547040980567,-129.1853141866464
2021-12-01,56.469229,280.806,79023.5334170866,79581.7335087,68.2200000000001,68.22,140.78525876661104,-0.47595700191607193,0.9639241442499724,-141.492626245424
2022-01-01,8.5114186,282.542,79522.6592791306,79678.726845037,76.92,76.92,141.1342601279122,0.6296303966397687,0.2475894829508718,-130.10612913816175
2022-02-01,12.096934,284.525,80550.3934000319,80795.749555992,87.73,87.73,141.892403473853,1.2840990106356642,0.5357411557168845,-117.65572070276609
2022-03-01,40.711037,287.467,80644.1147979898,80751.180000485,104.39,104.39,141.3801164106595,0.11628362475413212,-0.36169242387966705,-101.29741856204745
2022-04-01,30.064673,288.582,80145.018855556,79888.827136571,102.7,102.7,139.62763835461038,-0.6208100436179365,-1.2472970915712978,-103.31671573977945
2022-05-01,57.488446,291.299,79907.554450535,79358.553215304,108.71,108.71,140.36353305109677,-0.2967332225363606,0.5256568535938477,-98.56664448565294
2022-06-01,35.514711,295.072,80141.8652044615,79588.509851289,112.06,112.06,141.59478124921642,0.2927982142374219,0.8733603244658106,-96.81849522195924
2022-07-01,21.733065,294.94,80740.1689499038,80617.918442399,99.67,99.67,141.26122242890779,0.7437828677756997,-0.23585073011789248,-108.490721684343
2022-08-01,-16.765276,295.162,81817.0790668777,81597.239321063,92.2100000000001,92.21,141.8828357001427,1.3249804423004719,0.43907986204718696,-116.3455773602064
2022-09-01,-11.84692,296.421,82422.5807007411,82131.191531538,83.3,83.3,142.498250078727,0.7373424640709558,0.43281031689206273,-126.93321919418071
2022-10-01,7.6748626,297.979,81844.5664259673,82113.238637683,84.26,84.26,141.79407962838496,-0.7037519923812852,-0.49538578204835204,-126.31157576727632
2022-11-01,-25.794807,298.708,81721.6707963964,82375.38718486,79.31,79.31,141.59156725476507,-0.1502701960795605,-0.14292354628411275,-132.61022834933274
2022-12-01,-14.456073,298.808,81240.3195520151,81798.256461835,70.89,70.89,140.89299894062574,-0.5907544983276836,-0.4945896673738126,-143.86718467950388
2023-01-01,-61.741498,300.456,81812.2151899291,81966.903675408,70.32,70.32,141.5219113675441,0.701489227388663,0.4453826222232671,-145.22450672485493
2023-02-01,-94.225782,301.476,82367.4671735648,82615.078437841,69.6700000000001,69.67,142.37997561801473,0.676398069000328,0.6044812680665146,-146.49206019667548
2023-03-01,-17.898514,301.643,82419.739559689,82531.078590576,68.53,68.53,142.5313329191849,0.0634422888932562,0.10624872433879773,-148.19725933178094
2023-04-01,-13.286619,302.858,82255.3074719239,82002.073181361,75.23,75.23,141.48925991297264,-0.19970498916279666,-0.7338043145733053,-139.2713961223289
2023-05-01,-17.689699,303.316,81728.6546262359,81179.691780621,70.05,70.05,142.30022411176537,-0.6423245903715014,0.5715267491620324,-146.5565893569912
2023-06-01,-44.681353,304.099,82474.2176805161,81921.862535904,69.5800000000001,69.58,142.91426987680225,0.9081061340921792,0.43058591109579325,-147.48761365621385
2023-07-01,-48.641296,304.615,81278.0596555296,81153.514958828,74.83,74.83,142.3920335418781,-1.4609620337925122,-0.36608859455329323,-140.38298100676627
2023-08-01,-38.917262,306.138,81038.1906428822,80816.565547887,81.1000000000001,81.1,142.9986187124674,-0.29555782223891214,0.4250917675325816,-132.83530195620756
2023-09-01,-19.981772,307.374,82022.0730261018,81728.344008617,87.1400000000001,87.14,143.30708803479556,1.206786131156079,0.21548256595487203,-126.0549226486745
2023-10-01,9.4370064,307.653,81702.0266310344,81968.731960293,83.21,83.21,143.52154313878725,-0.3909586962373979,0.1495353815104572,-130.76049915674264
2023-11-01,7.4640717,308.087,82081.6051562598,82733.939972657,76.4200000000001,76.42,144.03326558219314,0.463512990484638,0.35591335499898236,-139.41377686008443
2023-12-01,40.074014,308.735,82456.9504840147,83015.679363065,68.09,68.09,144.03354332417013,0.45624076056753893,1.928316406996089e-4,-151.16529442711683
2024-01-01,-5.1801491,309.794,81533.7811377174,81687.635199424,69.37,69.37,143.53317552957333,-1.125891797837042,-0.34800153617693397,-149.64530630642452
2024-02-01,21.251802,311.022,82077.337832422,82325.838183673,73,73,144.3688599877774,0.6644520225083994,0.5805355309359328,-144.94042080787582
2024-03-01,26.690621,312.107,82690.0158649531,82803.977759808,75.9900000000001,75.99,143.9566561621217,0.7436920513708145,-0.285929675592822,-141.27443250522666
2024-04-01,1.1037697,313.016,82537.0887873802,82286.133541906,81.93,81.93,144.49492253104384,-0.18511142171657724,0.37321133490655356,-134.03890832908013
2024-05-01,10.284761,313.14,82081.8501277391,81533.593900357,78.34,78.34,144.98388276376954,-0.5530831666435532,0.33782141476113026,-138.55920466456917
2024-06-01,11.871023,313.131,81827.0426303333,81275.299523963,78.8500000000001,78.85,144.99171726185546,-0.31091382338246376,0.005403556773142526,-137.90743199231449
2024-07-01,12.056807,313.566,81728.1393577641,81603.231149218,79.5100000000001,79.51,145.26945579230323,-0.12094179276065375,0.19137152398922552,-137.21270643178164
2024-08-01,0.55242866,314.131,81978.622860688,81757.022706287,74.7500000000001,74.75,145.52523350119094,0.30601509064265286,0.17591640031060507,-143.56608840870257
2024-09-01,14.041753,314.851,80951.9028714966,80656.144423751,69.77,69.77,145.55175627786795,-1.2603329857647338,0.018223891054081065,-150.68953930941734
2024-10-01,-2.4624702,315.564,81429.6457602925,81695.00426087,70.7700000000001,70.77,146.38973512788752,0.5884218635296534,0.5740747211812725,-149.49263319366605
2024-11-01,-10.498205,316.449,81314.1874352269,81965.091996015,69.13,69.13,146.42309895164198,-0.14188967061823377,0.02278849832775265,-152.11733012022668
2024-12-01,-44.431746,317.603,81855.6438077834,82414.506643314,68.28,68.28,147.5749026145651,0.6636745970302727,0.7835492416213619,-153.7185277245958
2025-01-01,-61.42609,319.086,82029.9144862823,82183.64832923157,72.71,72.71,147.38932118556565,0.21267370474689073,-0.12583319502006418,-147.89817322658467
